373.353	707.166	193.794	67.145	105.823	837.921	355.586	220.326	132.535	317.226	876.004	588.319	854.214	49.517	77.663	453.883	401.908	803.359	83.982	742.349	910.115	767.215	6.670	807.720	922.681	466.452	759.205	164.891	259.233	120.443	637.961	608.730	990.514	748.525	930.678	283.425	555.949	810.896	197.362	506.421	517.532	176.847	48.678	107.822	961.299	329.406	348.748	932.493	742.396	194.069	134.072	392.917	320.848	6.331	325.091	799.433	920.164	130.129	113.106	97.941	273.812	98.086	153.032	598.446	155.531	106.785	949.336	627.434
372.315	160.875	374.359	327.745	93.220	45.864	564.756	137.701	18.616	366.345	719.787	390.125	221.362	866.950	313.195	207.353	119.249	797.259	430.051	611.165	387.477	290.124	187.807	732.212	381.036	136.457	926.888	90.447	481.441	837.461	638.260	377.848	842.137	481.916	54.909	19.041	63.295	247.348	421.126	822.661	751.471	101.530	169.513	365.185	237.980	809.703	105.919	13.072	71.206	935.313	699.291	323.504	741.840	889.523	411.987	560.368	135.224	788.605	826.701	625.819	19.365	88.863	264.340	671.077	749.112	531.040	784.326	340.668
774.224	140.414	317.717	767.429	492.315	364.447	712.272	456.458	661.619	468.685	881.620	591.823	671.014	766.270	324.851	168.030	868.960	578.268	113.643	455.390	757.458	663.121	295.541	229.511	969.137	202.294	365.464	690.657	163.972	384.862	140.868	408.130	415.878	846.780	301.489	370.008	477.532	285.834	414.927	446.131	758.625	389.467	631.294	234.273	41.517	654.866	743.403	237.763	297.043	939.508	991.234	586.099	771.004	170.850	843.506	152.333	620.687	401.590	67.183	975.421	196.239	657.796	306.647	350.794	703.362	18.785	618.656	6.319
732.325	751.135	78.470	435.550	984.974	762.280	219.350	343.704	550.140	205.559	592.333	311.982	387.978	567.161	892.387	495.697	517.918	878.844	906.193	784.006	788.280	192.141	967.834	462.437	975.463	135.969	868.813	431.956	0.923	825.582	972.301	30.340	851.056	33.077	986.800	205.445	94.407	237.780	671.411	836.078	543.234	847.453	549.619	397.863	464.031	209.211	530.506	519.023	386.012	321.527	215.850	66.504	271.736	660.599	760.321	509.064	465.231	302.463	992.026	584.216	243.682	949.608	356.365	101.586	92.336	42.954	732.276	143.891
641.121	40.981	73.711	731.371	806.268	48.933	396.200	449.680	233.383	107.146	672.673	85.061	975.462	359.597	165.064	767.087	193.216	242.032	972.952	963.375	344.983	30.098	335.001	738.801	149.890	161.008	124.996	865.510	90.663	908.097	995.814	395.095	600.194	854.363	796.224	818.066	903.488	25.885	692.806	188.490	255.568	40.087	658.665	301.766	794.258	951.044	756.630	582.155	504.543	197.360	165.803	256.310	239.452	511.063	630.003	598.919	501.675	545.613	89.581	361.184	706.390	362.781	984.402	822.303	531.271	341.694	975.714	485.956
872.283	470.685	582.969	601.649	68.849	941.846	84.943	741.489	200.939	102.431	457.004	880.278	621.102	851.414	633.508	765.476	318.860	349.195	673.040	448.214	628.571	380.179	653.141	306.186	383.429	83.237	237.567	214.489	700.247	608.081	48.627	972.010	762.552	969.278	908.881	127.156	935.269	686.789	430.308	408.736	969.414	51.480	368.930	39.141	869.934	761.925	939.738	90.804	48.765	112.900	50.450	752.314	302.969	831.365	924.549	570.583	367.788	287.527	890.429	834.008	263.322	454.951	873.733	799.893	264.966	560.306	738.133	603.394
580.540	814.278	630.181	411.117	748.670	532.123	420.936	74.755	479.781	736.120	941.398	426.912	298.059	29.695	569.540	635.512	659.631	273.527	346.423	201.829	743.679	54.108	91.642	447.562	129.681	696.650	126.493	693.687	864.482	816.128	968.941	417.791	950.705	600.756	919.449	262.048	372.608	977.292	881.215	824.579	514.883	426.486	805.125	264.855	332.467	114.463	310.971	134.299	75.075	450.507	649.773	303.982	458.759	963.049	152.245	531.109	503.250	160.295	341.260	482.462	78.009	325.948	398.315	968.833	29.124	712.954	727.110	363.305
406.348	626.954	170.766	461.227	78.927	506.050	815.966	590.626	741.017	513.692	622.741	641.169	186.486	946.087	890.385	687.350	453.524	951.658	581.716	59.606	275.380	468.776	760.018	699.144	331.544	64.633	651.989	824.268	880.509	560.701	54.296	523.204	820.254	417.273	5.988	448.967	110.889	176.751	819.173	417.073	99.729	806.516	441.038	655.043	398.428	204.535	312.083	797.873	619.443	84.593	651.381	192.616	155.014	523.451	521.518	706.164	697.006	197.144	458.698	819.736	779.226	334.604	585.796	945.064	147.037	424.403	77.564	615.528
873.246	989.772	873.041	259.986	884.246	537.494	532.219	480.754	740.824	653.742	205.200	395.159	764.025	100.844	394.111	754.665	276.106	213.430	139.853	504.915	574.799	172.058	151.173	773.036	655.865	558.039	440.618	326.291	519.551	833.661	810.852	144.679	710.677	171.201	436.055	268.253	458.721	820.149	920.057	900.217	576.900	344.710	161.554	719.986	810.516	725.889	604.044	606.671	14.450	216.883	936.646	937.111	808.626	373.581	64.959	464.389	562.366	523.481	793.884	212.588	532.022	414.319	356.863	99.350	818.127	519.174	765.685	721.722
441.230	998.879	401.573	433.380	68.878	809.719	12.111	339.252	182.503	136.729	407.060	910.492	677.124	509.247	581.920	802.330	246.899	116.770	18.296	101.969	589.361	247.583	997.438	306.637	507.547	973.483	650.782	234.287	111.067	545.385	302.478	456.344	383.460	308.406	114.142	862.661	344.213	427.703	739.348	645.455	303.908	838.701	536.724	387.623	845.711	408.519	179.132	170.199	585.631	394.399	454.458	569.603	668.497	51.890	73.480	110.766	23.706	985.430	791.507	394.323	969.798	317.232	828.471	171.586	58.523	733.392	319.944	874.543
446.941	6.767	680.282	95.028	915.562	871.140	53.931	846.518	91.467	995.884	187.128	670.951	525.749	563.033	275.451	384.681	741.106	633.335	715.575	611.606	486.031	858.451	280.304	257.782	107.109	707.876	926.491	949.008	591.197	126.826	96.224	144.670	831.840	589.061	917.352	687.381	201.030	690.789	176.727	81.199	377.924	616.026	403.532	412.311	621.481	225.554	354.231	238.441	615.723	490.941	716.881	103.275	450.347	855.065	871.347	264.264	141.410	134.930	134.264	675.627	897.010	572.627	817.224	939.634	499.849	131.865	263.757	265.300
60.865	782.367	903.645	142.962	740.389	789.891	694.304	19.593	712.275	178.369	884.940	631.223	922.715	997.821	415.979	406.956	194.373	910.089	643.560	83.444	245.185	403.043	785.200	360.801	103.568	842.615	721.233	426.012	984.724	690.773	953.924	346.921	37.754	601.763	253.861	344.176	205.895	229.233	681.439	904.190	126.166	305.145	499.387	149.017	470.763	195.346	187.245	664.499	721.386	486.274	809.867	30.072	392.983	749.686	855.256	862.817	157.781	519.382	565.001	860.375	124.161	333.953	109.514	374.244	456.162	126.292	490.977	640.287
201.077	326.306	405.218	492.064	895.195	324.936	393.897	529.266	899.708	24.239	980.629	989.271	153.287	28.504	707.252	932.770	778.516	104.588	452.374	584.427	422.741	107.904	961.993	590.140	985.303	264.909	486.893	850.650	541.681	599.750	909.786	608.469	170.522	837.596	176.785	104.637	963.074	875.088	139.266	397.165	741.061	503.466	722.611	321.629	331.177	442.636	9.955	330.098	740.204	890.118	594.649	296.576	800.990	173.569	773.316	275.970	893.725	297.116	780.531	294.365	406.284	554.993	161.815	434.293	954.004	651.550	100.857	618.259
769.897	143.627	352.723	255.487	724.062	122.899	584.674	192.410	940.484	693.050	217.215	897.700	538.940	223.890	886.247	220.307	151.193	122.567	872.949	172.646	850.002	53.767	729.289	887.406	645.116	657.113	820.484	477.414	449.707	229.860	201.139	578.961	673.199	115.447	492.888	309.804	708.921	486.866	137.906	305.381	886.140	822.983	317.641	91.698	777.547	600.645	855.869	511.848	35.830	680.339	681.354	757.225	906.681	96.673	393.280	930.790	28.708	195.799	977.874	859.644	430.965	901.497	640.481	6.078	871.564	982.754	767.124	21.816
784.311	513.530	325.600	531.030	590.394	688.276	934.546	147.698	157.280	822.230	347.815	383.757	851.678	342.547	183.062	526.091	620.654	340.801	264.458	683.809	882.251	217.359	15.327	305.476	316.717	211.067	188.312	74.651	608.768	332.273	546.402	377.503	946.449	364.325	771.214	644.187	809.863	783.083	496.902	959.836	480.574	322.352	282.012	557.393	412.120	677.224	762.998	136.322	698.517	849.442	829.051	824.097	507.648	5.994	197.359	270.060	952.914	741.067	295.420	384.393	102.242	698.310	637.398	708.836	266.744	596.399	564.820	527.832
529.828	575.876	974.653	924.377	192.039	952.661	920.768	126.292	763.320	173.442	858.631	513.949	965.360	563.311	417.403	532.017	185.161	252.338	664.931	696.174	583.996	229.775	763.046	839.140	427.076	269.289	193.653	410.942	945.051	232.761	969.022	972.722	458.990	98.771	691.100	366.980	220.944	290.575	599.112	882.248	936.404	945.266	343.061	742.482	252.268	164.522	426.489	653.288	945.132	640.642	384.786	799.287	127.416	470.355	251.282	638.019	8.574	297.644	75.440	743.469	180.942	982.518	784.336	355.764	948.711	819.961	903.564	317.832
153.563	712.137	39.747	414.116	685.799	592.459	631.689	308.056	693.773	389.627	752.146	27.489	821.122	680.996	924.672	77.451	157.210	961.650	255.869	174.139	635.454	814.929	517.727	283.118	730.130	74.342	565.697	366.628	54.129	458.064	602.331	578.969	469.771	204.422	788.400	981.319	676.989	770.452	839.932	670.964	996.437	542.969	648.705	376.825	698.723	651.690	270.362	508.109	794.212	778.080	440.720	56.468	913.732	938.742	335.914	944.234	465.346	819.250	414.715	525.943	179.243	703.162	846.155	245.846	30.392	44.500	723.573	971.267
709.135	377.505	963.786	839.504	685.663	989.309	673.469	382.823	693.075	763.334	390.009	938.002	414.274	666.428	294.219	227.221	469.950	14.558	435.562	583.861	203.056	75.891	892.136	983.148	689.056	9.141	82.989	531.443	614.265	10.670	601.646	970.691	987.912	354.800	246.246	90.395	60.241	410.489	416.261	868.589	200.313	458.242	471.846	193.965	343.389	685.644	714.978	479.667	235.131	12.041	281.056	583.535	481.836	187.125	893.944	73.391	764.442	855.083	963.794	637.035	164.536	180.481	162.264	321.964	933.051	335.664	850.066	53.061
82.513	221.549	631.740	649.593	822.352	24.210	859.820	151.510	561.583	158.009	171.548	61.601	839.934	152.105	177.576	356.810	656.305	966.627	223.952	517.107	284.286	249.168	991.909	407.244	296.101	657.569	220.078	982.952	425.324	827.120	982.380	145.310	274.262	318.048	835.921	892.290	863.197	615.379	142.608	695.393	57.797	144.514	716.077	505.752	433.019	805.282	240.413	560.374	915.377	714.264	398.198	987.760	90.463	186.472	579.813	497.990	484.219	214.830	485.946	221.155	67.340	623.617	181.801	935.524	346.705	329.837	963.762	935.463
813.071	649.998	898.537	41.576	611.851	699.013	523.104	4.490	228.709	530.232	864.996	650.937	55.780	362.138	82.611	668.209	177.991	833.753	850.451	670.773	658.095	337.932	301.539	189.836	487.538	514.440	764.641	785.822	449.775	129.358	980.915	37.199	58.967	416.753	0.083	580.945	176.568	431.454	374.404	904.198	504.759	875.028	613.529	104.505	176.819	594.846	490.495	65.474	582.405	685.407	587.214	116.123	288.099	270.950	536.694	736.789	83.259	633.179	3.362	629.297	863.557	457.166	78.923	11.663	438.623	868.106	608.933	80.911
182.545	123.201	266.376	107.305	917.135	724.305	883.911	441.721	63.528	58.681	146.144	894.374	825.407	484.655	45.061	593.799	805.702	31.446	193.144	781.720	402.607	240.284	157.469	963.195	634.690	524.393	720.527	104.505	269.659	655.875	566.896	835.018	547.921	734.032	338.277	907.714	434.680	605.143	755.205	66.130	694.475	644.325	284.566	845.316	8.495	182.641	282.485	981.840	617.412	398.790	263.336	33.516	567.541	453.180	242.094	665.953	5.750	812.453	810.414	482.811	508.399	313.470	744.567	200.153	735.909	28.428	654.340	985.478
22.558	793.446	521.275	193.824	271.548	5.182	366.348	61.042	710.902	759.217	807.667	13.897	927.348	286.237	760.639	885.349	585.715	191.162	10.119	400.413	228.008	628.172	750.397	567.751	536.486	71.902	804.146	746.679	863.399	868.058	897.474	842.818	715.530	956.176	472.907	873.065	593.048	469.818	63.043	315.735	42.522	451.208	122.338	942.244	456.321	528.947	517.550	367.008	318.694	153.438	977.720	474.463	28.832	303.678	240.857	770.321	580.195	278.988	359.166	9.627	611.182	554.196	302.811	615.939	694.446	502.584	526.169	747.460
544.933	806.940	415.007	878.077	219.315	341.986	643.873	795.688	955.739	852.125	531.024	927.781	642.691	19.604	244.186	208.380	388.795	283.169	26.183	813.590	994.057	23.732	406.639	55.200	696.581	180.667	88.383	495.413	638.345	214.894	263.144	787.695	453.012	852.318	1.086	303.948	680.761	589.776	200.457	563.421	859.960	788.150	969.819	769.195	676.243	85.434	78.833	989.031	726.269	511.626	721.269	549.475	563.359	827.575	83.797	339.551	179.511	63.363	321.280	64.234	184.315	928.813	816.058	189.457	598.349	959.236	216.666	237.949
506.155	862.487	487.632	341.413	722.963	162.867	426.772	922.289	883.178	532.068	228.866	839.160	693.401	843.950	861.343	187.476	236.579	976.219	215.143	854.440	591.264	361.896	341.523	617.667	876.652	490.137	290.888	509.407	9.677	790.707	180.302	955.193	668.371	906.740	955.850	776.877	334.782	310.533	657.820	21.886	298.711	442.852	841.472	828.467	169.068	165.958	85.151	712.548	850.528	115.073	163.631	209.831	841.625	27.088	96.360	152.658	329.124	579.032	631.455	850.434	845.735	932.159	404.917	400.586	112.778	223.543	959.108	701.542
391.994	710.328	27.096	99.569	725.110	815.019	645.584	342.588	727.011	214.279	168.739	450.770	161.800	978.586	235.864	305.789	575.055	255.725	182.528	603.138	592.127	287.864	192.669	199.724	774.377	205.387	75.895	432.170	167.714	678.296	345.929	209.463	993.556	385.478	75.183	87.456	612.707	914.473	974.840	810.175	482.381	517.488	219.169	802.325	605.352	52.233	69.934	188.383	331.106	518.542	272.894	396.095	939.265	271.200	885.337	26.204	149.377	879.521	248.363	940.843	869.202	602.552	378.236	280.890	139.938	79.830	761.060	171.732
694.709	32.102	139.080	179.319	707.829	313.871	249.468	327.194	957.296	525.929	175.291	838.981	229.785	349.743	190.666	678.008	478.898	457.244	916.576	643.443	350.769	411.965	372.956	649.344	91.305	992.223	154.231	948.262	722.426	694.320	122.794	198.720	391.276	570.714	45.536	908.025	68.496	469.158	567.876	772.890	677.989	375.504	16.842	280.415	741.669	524.828	556.541	501.395	147.865	868.355	19.900	735.627	338.834	652.124	207.852	511.744	221.697	960.826	347.039	25.876	964.843	988.577	885.575	433.541	760.128	897.596	22.324	117.250
351.594	431.425	110.962	988.943	92.980	74.656	99.904	883.295	473.311	479.708	991.937	539.607	734.186	839.834	170.497	182.142	654.023	851.496	603.790	407.807	961.823	5.326	415.414	232.512	295.436	226.457	718.404	116.057	811.771	579.251	953.645	480.573	922.530	672.695	688.612	109.573	408.569	614.897	519.550	769.307	933.420	635.908	957.174	566.088	421.713	794.400	214.060	131.635	308.968	681.636	507.547	192.961	140.406	666.289	592.433	25.029	952.373	270.386	34.211	748.114	741.889	764.919	430.640	372.679	763.948	740.298	714.984	703.787
800.392	391.713	662.033	726.422	315.433	815.481	503.454	589.779	838.953	994.387	533.374	446.232	287.944	624.264	855.328	381.340	304.291	530.258	339.651	391.751	779.344	763.460	304.259	946.217	99.526	13.592	418.851	829.716	484.472	47.152	580.678	849.427	645.130	438.430	689.123	778.702	580.598	316.815	120.574	531.945	304.997	446.318	62.510	979.413	445.216	532.039	727.429	245.757	112.593	993.016	303.236	172.897	760.611	830.547	888.866	693.840	926.786	955.889	287.389	781.615	175.970	3.982	820.898	777.990	93.959	702.635	42.536	699.013
931.311	882.010	366.445	9.098	405.602	850.077	444.580	743.512	699.513	771.412	743.509	383.771	208.837	31.231	498.492	216.516	446.941	633.054	603.932	804.919	191.407	788.565	883.080	967.045	814.507	749.452	101.091	990.322	860.107	383.697	502.506	775.081	601.335	790.933	27.950	24.792	552.237	929.876	238.642	144.573	392.760	19.358	723.687	705.724	855.425	946.529	927.837	160.125	572.421	259.806	840.744	849.095	79.489	603.125	223.124	652.736	317.951	90.000	154.128	337.748	219.545	734.956	124.625	298.075	236.073	560.772	60.810	273.152
684.368	843.454	322.206	376.077	472.543	898.405	30.891	501.615	385.633	152.731	607.504	864.938	812.925	312.180	543.989	173.358	689.647	773.660	335.568	636.883	538.543	78.037	903.863	344.093	802.320	31.057	342.079	316.054	27.068	250.076	8.253	457.463	618.200	706.939	653.313	239.242	270.316	363.358	359.804	285.310	273.872	415.130	438.840	834.865	203.973	354.806	724.209	534.599	417.550	163.598	273.042	293.139	521.643	194.321	617.768	604.214	342.524	710.298	332.542	486.454	579.590	964.686	796.915	501.197	524.607	978.210	728.113	108.259
316.671	982.121	929.656	752.820	647.407	637.982	111.739	442.305	869.382	573.460	418.373	862.371	175.668	583.117	172.608	774.694	728.169	988.395	493.474	928.930	664.941	593.869	115.825	319.717	847.795	571.425	52.327	605.042	650.479	675.213	651.506	462.599	866.607	537.099	990.307	659.842	28.800	835.418	914.962	563.480	643.677	18.584	798.702	457.448	365.678	862.406	675.542	547.585	749.059	464.737	959.019	548.557	589.823	888.256	701.968	615.813	174.364	43.481	671.414	127.936	822.495	722.252	413.802	178.257	674.754	952.162	324.557	343.421
14.835	664.728	939.341	509.667	844.882	269.777	314.364	611.038	890.864	764.450	63.028	198.215	634.242	744.651	300.676	174.536	393.030	818.496	708.180	374.389	414.152	788.042	531.683	354.160	423.494	864.780	17.858	297.064	424.463	510.176	605.536	85.422	305.211	114.991	591.895	961.983	787.345	941.332	526.484	517.125	776.815	69.657	398.929	32.609	345.487	487.459	234.879	234.512	582.422	430.389	430.241	224.907	426.949	45.518	661.355	717.901	25.955	788.300	929.886	875.017	393.727	984.040	518.654	940.389	705.229	962.084	127.476	453.064
151.904	431.965	885.145	434.890	536.749	394.673	444.503	130.028	731.779	674.968	290.645	449.577	82.626	944.627	335.841	662.089	759.842	445.468	813.154	935.131	460.818	865.661	878.445	447.093	498.899	734.107	338.897	0.909	149.418	485.504	613.401	561.519	929.878	79.329	721.947	812.297	427.126	966.411	940.543	565.115	964.132	609.747	364.731	747.573	281.775	360.137	649.180	529.719	206.520	119.302	358.190	101.185	665.637	712.753	933.315	230.187	3.434	617.752	707.204	565.341	89.728	688.510	20.616	1.684	119.120	452.587	889.371	723.927
423.826	258.173	197.944	205.955	357.943	942.608	839.807	445.469	13.477	532.370	262.197	416.152	984.810	22.961	368.048	623.481	79.438	786.123	949.479	255.954	462.324	515.843	306.748	814.650	321.935	149.047	530.462	568.113	587.445	868.876	870.656	117.178	484.839	851.189	735.827	894.085	669.142	404.299	795.822	718.030	610.078	848.755	775.237	622.922	681.445	893.749	387.848	526.153	792.129	543.714	265.004	660.823	707.630	979.729	296.422	418.494	60.492	182.273	36.019	26.661	956.984	66.187	581.553	946.927	468.184	940.963	929.714	775.290
642.234	434.704	60.533	762.591	819.792	665.139	134.037	864.210	337.238	32.051	492.397	805.527	491.895	288.542	39.715	345.439	969.387	3.576	192.571	548.135	35.851	699.427	382.526	493.475	577.617	64.472	862.214	319.090	738.537	860.949	608.294	690.417	15.873	151.036	41.635	225.060	684.093	873.199	651.867	113.075	690.813	87.714	683.475	468.617	34.712	502.634	830.914	933.331	696.096	567.236	566.669	742.709	63.432	824.751	191.357	501.257	516.454	380.206	222.485	678.496	810.034	21.452	165.363	94.456	484.972	664.634	102.460	667.015
277.983	920.575	2.740	653.022	660.060	905.218	17.870	240.420	785.319	980.489	524.401	986.937	88.506	429.199	538.518	438.635	870.455	989.482	875.264	414.469	9.596	26.117	806.170	359.674	833.568	808.668	725.391	294.012	642.075	24.063	299.425	656.074	508.787	474.352	842.653	827.617	249.639	141.106	490.121	526.834	81.713	786.158	381.140	407.782	295.906	693.576	997.627	156.363	675.602	458.441	460.697	887.384	418.729	893.362	129.035	530.312	303.079	100.526	803.348	778.018	588.701	829.319	142.915	801.267	981.173	630.679	980.640	797.433
68.436	805.013	319.896	719.641	268.365	957.745	334.589	683.373	641.072	345.949	565.456	689.957	754.847	879.166	453.537	931.479	466.070	944.876	405.718	314.312	839.938	304.976	910.632	893.304	778.313	21.563	881.292	284.441	181.668	413.382	946.203	483.479	660.821	408.485	110.514	969.091	383.627	824.734	13.127	493.171	968.150	587.419	309.423	763.168	229.847	15.245	220.013	776.630	123.868	310.272	290.991	138.332	529.065	8.911	900.624	926.693	55.715	310.625	223.429	446.226	441.109	596.206	160.459	564.995	213.884	18.769	107.679	483.363
871.606	758.259	782.715	436.745	715.688	748.324	909.680	88.693	750.946	280.867	814.002	713.278	327.252	183.813	78.436	930.899	422.784	51.544	341.756	272.654	17.624	59.446	544.046	830.062	516.172	127.638	974.943	334.039	662.416	980.976	584.555	16.474	811.835	399.019	828.841	478.069	954.033	289.799	726.657	284.249	583.422	136.125	574.267	440.594	909.990	617.515	295.519	224.306	736.717	339.050	834.833	914.682	354.874	724.408	350.284	826.197	104.894	893.455	99.967	88.320	876.929	78.695	418.045	786.104	623.147	311.399	971.485	820.955
76.831	711.930	31.435	60.328	904.330	90.564	783.322	776.943	918.016	397.496	225.839	575.946	456.073	497.595	603.505	983.808	987.247	570.893	170.029	753.996	69.252	251.371	60.265	459.722	792.541	838.799	86.249	746.251	375.771	567.404	901.939	733.586	21.684	134.366	725.995	670.893	638.937	488.239	788.714	424.332	168.231	573.330	592.592	839.498	426.017	32.391	444.803	645.378	961.948	239.538	259.536	862.792	55.525	321.813	956.504	469.729	459.207	290.752	543.284	705.414	215.375	639.886	600.908	848.307	721.422	465.269	702.120	29.584
568.265	986.170	530.673	874.571	778.236	789.524	797.936	599.041	3.618	696.617	293.581	54.856	256.340	98.757	254.446	955.726	246.989	389.861	23.282	355.627	830.117	875.601	910.074	424.496	578.894	136.798	732.219	797.370	149.518	201.633	998.785	615.087	670.472	124.261	496.894	863.811	274.356	629.021	3.228	789.712	67.953	444.472	748.769	893.267	795.522	273.069	331.490	945.490	886.128	841.862	943.944	410.995	695.209	606.234	428.559	933.724	82.693	567.344	744.173	708.945	686.504	747.932	493.852	488.599	779.225	700.664	970.052	50.253
474.382	59.517	551.196	208.454	321.517	660.210	927.912	87.825	586.089	823.531	695.668	95.779	474.814	864.078	322.672	126.745	253.377	542.699	170.951	521.881	295.346	776.461	803.580	81.299	275.180	766.957	754.407	358.324	248.959	825.551	196.770	739.870	723.688	774.436	438.212	583.120	669.801	161.548	501.815	755.287	873.392	932.214	956.774	474.452	434.548	407.103	744.271	945.718	271.802	53.224	223.551	206.345	79.049	706.265	962.553	754.294	677.438	732.871	666.047	109.953	334.795	220.797	592.998	374.160	49.980	252.907	639.773	773.328
